id,label
1,8.416111813858151e-05
2,2.4723840397200547e-07
3,1.8489173214675247e-07
4,5.509237439582648e-07
5,0.9999464750289917
6,0.9994795918464661
7,1.0
8,0.9973523616790771
9,0.9999980926513672
10,0.9995821118354797
11,0.9999998807907104
12,1.3248143204691587e-06
13,0.9999831914901733
14,0.6489773988723755
15,0.9999209642410278
16,0.9957616925239563
17,0.6489256024360657
18,1.485038669812866e-08
19,0.9999998807907104
20,0.9958090782165527
21,1.1273066036210366e-07
22,0.9742593765258789
23,1.797453713647812e-10
24,0.001473700744099915
25,0.9967040419578552
26,6.5172434915439226e-06
27,1.7863928292172204e-07
28,0.999992847442627
29,0.39122211933135986
30,7.301888444999349e-07
31,2.4982138711493462e-05
32,0.9414321780204773
33,5.3954914619680494e-05
34,0.9973799586296082
35,0.9998399019241333
36,0.9995157718658447
37,0.999998927116394
38,0.9999992847442627
39,0.010965616442263126
40,0.999796450138092
41,5.537994507420763e-10
42,5.281509118937322e-10
43,3.128432790600044e-10
44,0.0012185958912596107
45,0.9999394416809082
46,0.00029812922002747655
47,0.9999338388442993
48,2.168560604332015e-05
49,1.4021771591044008e-11
50,0.9963104128837585
51,1.0
52,0.9999783039093018
53,0.9998883008956909
54,0.9748079180717468
55,0.9996956586837769
56,0.020871272310614586
57,5.1983530369170694e-08
58,1.0
59,0.00965811312198639
60,0.999933123588562
61,0.9982263445854187
62,0.04836542531847954
63,0.9642354249954224
64,0.1931387484073639
65,5.368680831452366e-06
66,0.0022085276432335377
67,0.0009199809283018112
68,1.0
69,0.0008284765062853694
70,1.2701014684424194e-09
71,0.017893103882670403
72,1.1217620965453534e-07
73,2.48728232454809e-10
74,6.573934001607995e-07
75,0.9976809024810791
76,0.00021747202845290303
77,0.004485330544412136
78,6.281967216636986e-05
79,0.00033310946309939027
80,0.9994176626205444
81,0.8421404361724854
82,0.9999816417694092
83,3.0365331440407317e-06
84,0.9954713582992554
85,0.0006510168896056712
86,0.13864125311374664
87,0.000911315088160336
88,5.51632138012792e-06
89,0.9999921321868896
90,0.6126025319099426
91,0.9699917435646057
92,0.9999797344207764
93,1.0
94,1.1514317499461413e-08
95,6.7133000811736565e-06
96,0.9999966621398926
97,3.093908462759032e-10
98,0.00297436211258173
99,0.9999996423721313
100,0.8968058228492737
101,0.9990940093994141
102,0.00018580486357677728
103,0.9999839067459106
104,0.9986631870269775
105,0.0006381483981385827
106,4.8123565647983924e-05
107,0.9999253749847412
108,0.9996724128723145
109,0.003938167355954647
110,7.435077122863731e-07
111,0.00371118588373065
112,9.274106560042128e-06
113,0.00019481981871649623
114,0.9999910593032837
115,0.9984192848205566
116,0.9999994039535522
117,0.9999595880508423
118,0.00030215305741876364
119,1.2580346719914814e-06
120,0.9114677906036377
121,0.8396202921867371
122,0.9999929666519165
123,0.9893729090690613
124,0.9996947050094604
125,0.9999964237213135
126,0.10633445531129837
127,0.0001278681302210316
128,1.0
129,0.9999997615814209
130,0.1252254992723465
131,0.00016590773884672672
132,0.001395643106661737
133,0.9965470433235168
134,0.999985933303833
135,0.9999947547912598
136,0.9928846955299377
137,1.2211258990646456e-06
138,0.28419920802116394
139,0.9860923886299133
140,0.9321632385253906
141,0.9999955892562866
142,0.0021810720209032297
143,0.050750020891427994
144,0.9376522302627563
145,0.9995207786560059
146,4.818812016083029e-10
147,0.0013403956545516849
148,0.7468594908714294
149,0.9999940395355225
150,0.9935904741287231
151,0.0019963232334703207
152,0.9996306896209717
153,0.9934659600257874
154,0.9999947547912598
155,0.004304845351725817
156,1.0
157,0.9999994039535522
158,6.289842531259637e-06
159,0.0006803516880609095
160,0.00023726827930659056
161,0.9998457431793213
162,0.9999978542327881
163,0.9999983310699463
164,5.573909220402129e-06
165,0.7425975799560547
166,0.8481268286705017
167,2.0316294921940425e-06
168,0.9999854564666748
169,0.9999986886978149
170,0.9793323278427124
171,0.8509750962257385
172,0.05216293781995773
173,0.004593458026647568
174,0.9999992847442627
175,8.811501528427357e-11
176,4.069511760462774e-06
177,3.355280205141753e-05
178,6.670617949566804e-06
179,0.9940946698188782
180,0.9972813129425049
181,3.7426800547635253e-10
182,2.553903470925434e-07
183,0.997977077960968
184,0.9887605309486389
185,0.9988413453102112
186,0.9995965361595154
187,0.9999946355819702
188,0.9999791383743286
189,0.8936874270439148
190,9.243935892300215e-07
191,0.9999381303787231
192,0.9999955892562866
193,0.9986605644226074
194,1.0
195,0.0005476329824887216
196,1.326054371020291e-05
197,0.1872708648443222
198,0.9999371767044067
